ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 4 name,Attribute 4 value(s),Attribute 4 visible,Attribute 4 global,Attribute 5 name,Attribute 5 value(s),Attribute 5 visible,Attribute 5 global,Attribute 6 name,Attribute 6 value(s),Attribute 6 visible,Attribute 6 global,Attribute 7 name,Attribute 7 value(s),Attribute 7 visible,Attribute 7 global,Attribute 8 name,Attribute 8 value(s),Attribute 8 visible,Attribute 8 global,Attribute 9 name,Attribute 9 value(s),Attribute 9 visible,Attribute 9 global,Attribute 10 name,Attribute 10 value(s),Attribute 10 visible,Attribute 10 global,Attribute 11 name,Attribute 11 value(s),Attribute 11 visible,Attribute 11 global,Attribute 12 name,Attribute 12 value(s),Attribute 12 visible,Attribute 12 global,Attribute 13 name,Attribute 13 value(s),Attribute 13 visible,Attribute 13 global,Attribute 14 name,Attribute 14 value(s),Attribute 14 visible,Attribute 14 global,Attribute 15 name,Attribute 15 value(s),Attribute 15 visible,Attribute 15 global,Attribute 1 default
3139,simple,45100100105,,Habanos Cuban Cigars Selección Pirámides 2016,-1,0,visible,"Habanos s.a. introduces the Selección Petit Robustos, a product created exclusively for the Duty Free and Travel Retail in 2012 with great acceptance for the Habanos enthusiasts in the different points of sale all around the world.","<h2>Habanos Cuban Cigars Selección Pirámides 2016</h2>\n\n<ul>\n    <li><strong>Size: </strong>6 1/8 x 52</li>\n    <li><strong>Strength</strong>: Various</li>\n</ul>\n\n<h3>About Cohiba Cigars</h3>\n\nCohiba is made from the “selection of the selection” of the best leaves of the tobacco plantations of San Juan y Martínez * (D.O.P) y San Luis * (D.O.P) areas in the Vuelta Abajo * (D.O.P) zone, the additional fermentation of the “ Seco ” and “ Ligero ” leaves provide unique aroma and flavour. Cohiba is the Habanos flagship.",,,taxable,,0,0,,0,0,,,,,1,,,445.72,"Cigars, Cigars > Cuban Cigars, Cigars > Samplers","Cohiba, Cuba, h. upmann, Habanos, hoyo de monterrey, montecristo, Partagas, Piramide, Romeo Y Julieta, Sample Pack, Seleccion 2016",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Habanos-Cuban-Cigars-Piramides-Seleccion-Closed-Box.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Habanos-Cuban-Cigars-Piramides-Seleccion-Closed-Box.jpg",,,,,,,,,0,,Brand,"Cohiba, H. Upmann, Montecristo, Partagas, Romeo Y Julieta",1,1,Price Level,Ultra Premium ($25+),1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,variable,CC1654005,,Cuaba Salomon Cuban Cigars,-1,0,visible,"Comprised of a medium to full flavoured blend of filler and binder leaves from the Vuelta Abajo zone and made using the Tripa Larga, Totalmente a Mano - long filler, totally by hand- technique.","<h3>Cuaba Salomon Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>:  7 1/4 x 52</li>\n    <li><strong>Strength</strong>:  Medium-Full</li>\n</ul>\n\n<h3>About Cuaba Cigars</h3>\n\nEvery Cuaba is made in the distinctive shape known as a <em>double figurado</em>, the style that was all the rage for Habanos at the end of the 19th century. Comprised of a medium to full flavoured blend of filler and binder leaves from the <em>Vuelta Abajo</em> zone and made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand- technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuaba, Cuba, Figurado, Medium-Full",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuaba-Cuban-Cigars-Salomon-Single-Cigar.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Cuaba-Cuban-Cigars-Salomon-Single-Cigar.png",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 10 Cigars",1,0,Ring Gauge Group,Large (50+),0,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Figurado,1,1,Size,Figurado,1,1,Length,7 1/4,1,1,Ring Gauge,52,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,90,1,1,Score Range,90+,1,1,Brand,Cuaba,1,1,
3155,variable,CC0794005,,Montecristo Cuban Joyitas,1,0,visible,"Tangy and fruity taste that is not easy to find in a small cigar, so those who do not take them seriously should try this one.","<div class=""content"">\n<h3>Montecristo Cuban Cigars Joyitas</h3>\n<ul>\n    <li><strong>Size</strong>: 4 1/2 x 26</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\nTangy and fruity taste that is not easy to find in a small cigar, so those who do not take them seriously should try this one. With a minimum ageing recommended of three years this cigar shows great potential, but if you want it to make you feel a really outstanding smoking experience, ten years would be perfect.\n<h3>About Montecristo Cigars</h3>\nMontecristo’s perfectly balanced blends are created exclusively with select filler and binder leaves from the <em>Vuelta Abajo </em>zone, home of the finest tobaccos in the world.  They offer a distinguished aroma and appeal equally to new and experienced smokers. Made using the <em>Tripa Larga, Totalmente a Mano</em> – long filler, totally by hand – technique.\n\nMontecristo is the best known and probably the most appreciated brand of Habanos throughout the world. It forms the benchmark for many Habanos smokers against which other brands are judged.\n\nThe name comes from the hero of Alexandre Dumas’ famous novel ‘The Count of Montecristo’, which was a firm favourite when read by the Lector to the Torcedores (cigar makers) at the factory where it was founded in 1935.\n\n&nbsp;\n\n</div>",,,taxable,,0,,,0,1,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Medium-Full, montecristo, montecristo joyitas, Odd, Parejo",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Cuban-Joyitas.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Cuban-Cigars-Linea-Clasica-Boxes-of-Cuban-Cigars.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Quality ($10-$15),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Odd,1,1,Length,4 1/2,1,1,Ring Gauge,26,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,Score,82,1,1,Score Range,80-84,1,1,
3017,variation,47201300106,,Hoyo de Monterrey Epicure de Luxe Cuban (LCDH) - Single Cigar,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,42.50,,,,,,,CC0706006,,,,,,1,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3234,variation,29800400106,,Cuaba Salomon Cuban Cigars - Single Cigar,-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,49.84,,,,,,,CC1654005,,,,,,1,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3239,variation,62803600106,,Montecristo Cuban Joyitas - Single Cigar,1,0,visible,,,,,taxable,parent,0,0,,0,1,,,,,0,,,17.52,,,,,,,CC0794005,,,,,,1,,Quantity,Single Cigar,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,variable,CC0794031,,Montecristo Shorts Cuban,1,0,visible,,"<h3>Montecristo Shorts Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 1/4 x 26</li>\n    <li><strong>Strength</strong>: Mild-Medium Bodied</li>\n</ul>\n\n<h3><strong>About Montecristo Cigars</strong></h3>\n\nMontecristo’s perfectly balanced blend is created exclusively with selected leaves from the Vuelta Abajo region, home of the finest tobaccos in the world.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Mild-Medium, montecristo, montecristo shorts",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/MontecristoShortsBox-3.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Montecristo-Shorts-Cuban-Cigars.jpg",,,,,,,,,0,,Quantity,"Pack of 10 Cuban Cigarillos, 5 Packs of 10 Cuban Cigarillos, 10 Packs of 10 Cuban Cigarillos",1,0,Brand,Montecristo,1,1,Ring Gauge Group,Extra Small (<30),0,1,Price Level,Discount (<$3),0,1,Country,Cuba,1,1,Length,3 1/4,1,1,Ring Gauge,26,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,
4596,variable,CC002420-1,,Trinidad Media Luna Cuban Cigars,-1,0,visible,The Vigia is the first new product to the Trinidad line in several years. It is the largest ring gauge ever to be featured in the line.,"<h3>Trinidad Media Luna Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size:</strong> 4 1/2 x 50</li>\n    <li><strong>Strength:</strong> Medium</li>\n</ul>\n\nTrinidad Media Luna cigars are renowned for their exceptional taste. The tobacco used in these cigars has been fermented and aged for several years, which gives it a depth and complexity of flavor that is sought after. These cigars are rolled by hand with meticulous care and attention to detail, resulting in a flawless appearance and smooth draw in every cigar.\n\n<h3><strong>About Trinidad Cigars</strong></h3>\n\nTrinidad, as a Habanos brand, dates back to 1969 but for many years, like Cohiba, it was made only for gifts to foreign diplomats. Not until 1998 was it released for general sale.  For several years Trinidad was made at <em>El Laguito</em>, the Cohiba factory,  where its uniquely fragrant and aromatic, medium flavoured blend of filler and binder leaves from the <em>Vuelta Abajo</em> zone was developed.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Media Luna, Medium, Parejo, Robusto, Trinidad",Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/trinidad-media-luna.png,,,,,,,,,0,,Quantity,"Box of 12, Single, 5 Cigars",1,0,Brand,Trinidad,1,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Odd,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Score,87,1,1,Score Range,85-89,1,1,Length,4 1/2,1,1,Ring Gauge,50,1,1,Ring Gauge Group,Large (50+),1,1,Strength,Medium,1,1,,,,,
4836,variable,CN1630109,,Alec Bradley Spirit of Cuba Torpedo Habano,-1,0,visible,,"<h3>Alec Bradley Cigars Spirit of Cuba Torpedo Habano</h3>\n\n<ul>\n    <li><strong>Size</strong> : 6 1/8 x 52</li>\n    <li><strong>Strength</strong> : Mild-Medium</li>\n</ul>\n\nOur <strong>Natural</strong> is made up of <em>Connecticut</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler. Our <strong>Habano</strong> is made up of <em>Nicaragua</em> wrapper, <em>Nicaragua</em> binder, and <em>Nicaragua</em>, <em>Honduras, Mexico</em> Filler. Our <strong>Corojo</strong> is made up of <em>Nicaragua</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler.\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Alec Bradley, Spirit of Cuba",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Spirit-of-Cuba-Torpedo-Habano.jpg,,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 20 Cigars",1,0,Binder,Nicaraguan,1,1,Brand,Alec Bradley,1,1,Country,Honduras,1,1,Filler,Nicaraguan and Honduran,1,1,Length,6 1/8,1,1,Price Level,Budget ($4-$9),1,1,Ring Gauge,52,1,1,Ring Gauge Group,Large (50+),1,1,Wrapper,Nicaragua,1,1,Strength,Mild-Medium,1,1,,,,,,,,,,,,,,,,,
4840,variable,,,Alec Bradley Spirit of Cuba Churchill Natural,-1,0,visible,,"<h3>Alec Bradley Cigars Spirit of Cuba Churchill Natural</h3>\n\n<ul>\n    <li><strong>Size</strong> : 7 x 48</li>\n    <li><strong>Strength</strong> : Mild-Medium</li>\n</ul>\n\nOur <strong>Natural</strong> is made up of <em>Connecticut</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler. Our <strong>Habano</strong> is made up of <em>Nicaragua</em> wrapper, <em>Nicaragua</em> binder, and <em>Nicaragua</em>, <em>Honduras, Mexico</em> Filler. Our <strong>Corojo</strong> is made up of <em>Nicaragua</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler.\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Alec Bradley, Spirit of Cuba",,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Spirit-of-Cuba-Churchill-Natural.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Cigars-Spirit-of-Cuba-Natural-Robusto-Single-Cigar.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 20 Cigars",1,0,Binder,Honduran,1,1,Brand,Alec Bradley,1,1,Country,Honduras,1,1,Filler,Nicaraguan and Honduran,1,1,Length,7,1,1,Price Level,Budget ($4-$9),1,1,Ring Gauge,48,1,1,Ring Gauge Group,Medium (40+),1,1,Wrapper,Connecticut,1,1,Strength,Mild-Medium,1,1,,,,,,,,,,,,,,,,,
4842,variable,,,Alec Bradley Spirit of Cuba Churchill Habano,-1,0,visible,,"<h3>Alec Bradley Cigars Spirit of Cuba Churchill Habano</h3>\n\n<ul>\n    <li><strong>Size</strong> : 7 x 48</li>\n    <li><strong>Strength</strong> : Mild-Medium</li>\n</ul>\n\nOur <strong>Natural</strong> is made up of <em>Connecticut</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler. Our <strong>Habano</strong> is made up of <em>Nicaragua</em> wrapper, <em>Nicaragua</em> binder, and <em>Nicaragua</em>, <em>Honduras, Mexico</em> Filler. Our <strong>Corojo</strong> is made up of <em>Nicaragua</em> wrapper, <em>Honduras</em> binder, and <em>Nicaragua</em>, <em>Honduras</em> Filler.\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Alec Bradley, Spirit of Cuba",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Spirit-of-Cuba-Churchill-Habano.jpg,,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 20 Cigars",1,0,Binder,Nicaragua,1,1,Brand,Alec Bradley,1,1,Country,Honduras,1,1,Filler,Nicaraguan and Honduran,1,1,Length,7,1,1,Price Level,Budget ($4-$9),1,1,Ring Gauge,48,1,1,Ring Gauge Group,Medium (40+),1,1,Wrapper,Nicaragua,1,1,Strength,Mild-Medium,1,1,,,,,,,,,,,,,,,,,
5051,variable,,,Rafael Gonzalez Perlas Cuban Cigars,-1,0,visible,"Subtly pressed with a flat head, this petit corona delivers a lot of smoke for such a small cigar. It's nutty with sweet cedar and a complex walnut liqueur finish.","<h3>Rafael Gonzalez Perlas Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong> : 4 x 40</li>\n    <li><strong>Strength</strong> : Medium - Full</li>\n</ul>\n\n<div class=""col-md-10 ml-auto order-3 order-md-2 cigar-detail_tastingnote"">\n\nSubtly pressed with a flat head, this petit corona delivers a lot of smoke for such a small cigar. It's nutty with sweet cedar and a complex walnut liqueur finish.\n\n</div>\n\n<h3>About Rafael Gonzalez Cigars</h3>\n\nRafael González was created in the 1930’s.\nIt was in this brand that the 61⁄2 inch (165mm) by 42 gauge cigar, which has the factory name of Cervantes, was first called a Lonsdale after Lord Lonsdale, the famous English sporting Earl and cigar aficionado of that period. Now many other brands use the name as well.\nOn its lid label each box carries a curious inscription written in English to the effect that the cigars should be smoked within one month of the date of shipment from Havana or otherwise they should be carefully matured for about one year.\n\n<div class=""col-md-10 col-lg-5 ml-auto order-4 cigar-detail_info""></div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars",,Restricted USA,https://cigarsnstripes.com/wp-content/uploads/2025/05/Rafael-Gonzalez-Perlas.jpg,,,,,,,,,0,,Binder,Cuba,1,1,Quantity,"Single, 5 Cigars, Box of 25 Cigars",1,0,Brand,Rafael Gonzalez,1,1,Country,Cuba,1,1,Filler,Cuba,1,1,Length,4,1,1,Price Level,Quality ($10-$15),1,1,Ring Gauge,40,1,1,Ring Gauge Group,Medium (40+),1,1,Score,91,1,1,Score Range,90+,1,1,Size,Petit Corona,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,,,,,
5075,variable,,,H. Upmann Cuban Cigars Connoisseur No.2,-1,0,visible,"This cigar features a dark and oily wrapper that is grown in the Vuelta Abajo region of Cuba, which is known for producing some of the best tobacco in the world. The binder and filler are also made of high-quality Cuban tobacco, resulting in a complex and balanced flavor profile.","<h3>H. Upmann Cuban Cigars Connoisseur No.2</h3>\n\n<ul>\n    <li><strong>Size </strong>: 5 1/4 x 51</li>\n    <li><strong>Strength</strong> : Mild - Medium</li>\n</ul>\n\nThis cigar features a dark and oily wrapper that is grown in the Vuelta Abajo region of Cuba, which is known for producing some of the best tobacco in the world. The binder and filler are also made of high-quality Cuban tobacco, resulting in a complex and balanced flavor profile.\n\nWhen smoked, the H. Upmann Connoisseur No.2 delivers notes of leather, wood, and dark chocolate, with a subtle sweetness on the finish. The cigar has a slow and even burn, allowing the smoker to fully appreciate the flavors and aromas of the tobacco.\n\nOne of the unique features of the H. Upmann Connoisseur No.2 is that it comes in a beautifully crafted box that includes a built-in humidification system. This ensures that the cigars are stored in optimal conditions, allowing them to age gracefully and develop even more complex flavors over time.\n\nOverall, the H. Upmann Connoisseur No.2 is a premium cigar that is perfect for those who enjoy a full-bodied smoke with complex flavors and aromas. It's ideal for special occasions or for those times when you want to indulge in a truly exceptional Cuban cigar.\n\n<h3>About H.Upmann Cigars</h3>\n\nUpmann is one of the oldest brands of Habanos. It was created in 1844 by the Upmann brothers, who have managed to keep their brand alive until today, being considered an example among the most refined Habanos with a light to medium strength. Quality is one of the brand’s most characteristic elements, demonstrated by the gold medals that adorn its image, obtained by the brand in no less than eleven international fairs during the 19th century. All of the  H. Upmann Habanos are made <em>“Totalmente a Mano con Tripa Larga”- Totally Handmade with Long Filler</em>– with selected leaves from the Vuelta Abajo area*, in the region of Pinar del Río *, Cuba*.\n\n<h3></h3>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Connoisseur No. 2, Cuba, h. upmann, Mild-Medium",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/h-upmann-connossieur-no-2-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IaBb8p-g.jpg",,,,,,,,,0,,Quality,"Single Cigars, 5 Cigars, Box of 25 Cigars",1,0,Brand,H. Upmann,1,1,Binder,Cuban,1,1,Country,Cuba,1,1,Filler,Cuban,1,1,Length,5 1/4,1,1,Price Level,Ultra Premium ($25+),1,1,Ring Gauge,51,1,1,Ring Gauge Group,Large (50+),1,1,Wrapper,Cuban,1,1,Strength,Mild-Medium,1,1,,,,,,,,,,,,,,,,,
5226,variable,CC000015-1,,Bolivar Soberano Limited Edition 2018 Cuban Cigars,1,0,visible,,"<h3>Bolivar Soberano Limited Edition 2018 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size: </strong>5 1/2 x 54</li>\n    <li><strong>Strength: </strong>Medium-Full</li>\n</ul>\n\nBolívar Soberano will be presented in a special case of 10 cigars. Soberano is the first launch of the “Duke” <em>vitola de galera</em>, which is totally unprecedented in the brand’s portfolio. This is a strong Habano , allowing the cigar lover to enjoy a balanced and aromatic blend from the brand in a totally novel format.\n\nHabanos Limited Editions are greatly appreciated and cigar enthusiasts await their arrival with great anticipation every year. They are characterized by the fact that their vitolas are not found in the brand’s regular portfolio and they are distinguished by the careful selection of all of the leaves – capa, tripa and capote(wrapper, filler and binder) – which have been aged for a period of not less than 2 years.\n\nAll the Habanos that make up the Limited Editions are made “Totalmente a Mano <em>con Tripa Larga </em>– Totally Handmade with Long Filler” from selected leaves from the Vuelta Abajo area, in the region of  Pinar del Río, Cuba, in very small quantities and by expert Cuban cigar rollers, who work painstakingly to meet the expectations of the most demanding Habano lovers.\n\n<h3>About Bolivar Cigars</h3>\n\nBolivar is among the strongest, most full bodied of all Habanos. It boasts an unrivaled richness of flavour in is blend of <em>Vuelta Abajo  </em>zone filler and binder tobaccos that makes it one of the most sought-after marques amongst experienced smokers.  Made using the <em>Tripa Larga, Totalmente a Mano</em> - long filler, totally by hand - technique and is the brand of choice for enthusiasts who enjoy strong flavours.",,,taxable,,0,,,0,1,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Medium-Full, Parejo",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/C0221452-F360-4F68-A9C6-10F752BCAEC4.jpeg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Bolivar-Cuban-Cigars-Logo.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/8777A11D-E6A6-42AE-9DF1-FE2EDE6C20D6.jpeg",,,,,,,,,0,,Quantity,Single Cigar,1,0,Brand,Bolivar,1,1,Price Level,Ultra Premium ($25+),0,1,Country,Cuba,1,1,Size,Double Robusto,1,1,Length,5 1/2,1,1,Ring Gauge,54,1,1,Strength,Medium-Full,1,1,Wrapper,Cuba,1,1,Binder,Cuba,1,1,Filler,Cuba,1,1,,,,,,,,,,,,,,,,,
5229,variable,,,Punch Punch Cuban Cigars,-1,0,visible,,"<h3>Punch Punch Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong> : 5 1/2 x 46</li>\n    <li><strong>Strength</strong> : Medium</li>\n</ul>\n\nPunch Punch is a premium cigar made by the Punch brand, which is a part of the General Cigar Company. It is a medium-bodied cigar with a blend of Dominican and Nicaraguan fillers, a Connecticut Broadleaf binder, and an Ecuadorian Habano wrapper. The Punch Punch is known for its rich, complex flavor and smooth, even burn. It is a popular choice among cigar enthusiasts for its outstanding quality and taste. The term ""Cuban"" in the name of the cigar is likely a reference to the style of the cigar, which is similar to the cigars made in Cuba. However, the Punch Punch is not actually made in Cuba and is not a true Cuban cigar.\n\n<h3>About Punch Cigars</h3>\n\nPunch is one of the very oldest Habano brands. Don Manuel López of Juan Valle &amp; Co founded it in the mid 19th Century with an eye to the booming British market where a humorous magazine of the same name was much in vogue.\nA contented Mr Punch, the clown who personified the magazine, is still featured in every box, cigar in hand, and surrounded by 19th Century images of cigar making that remain virtually unchanged over a century and a half later.\nIn 1931 the Punch became associated with Hoyo de Monterrey and the two brands have been made at the same factory ever since. Today the factory is La Corona.\n\nPunch’s distinct medium flavour created with a blend of filler and binder tobaccos from Vuelta Abajo is available in a wide variety of sizes all of which are Tripa larga, Totalmente a Mano – long filler, totally hand made.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Medium, Punch Punch, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2477_IMG_1282-scaled-e1645803267313.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2479_IMG_1274-scaled-e1645803173562.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2480_IMG_1275-scaled-e1645803327494.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/RS2478_IMG_1285-scaled-e1645803219810.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars, Single Tubos, 5 Tubos, Box of 10 Tubos",1,0,Binder,Cuban,1,1,Filler,Cuba,1,1,Length,5 1/2,1,1,Price Level,Ultra Premium ($25+),1,1,Ring Gauge,46,1,1,Ring Gauge Group,Medium (40+),1,1,Strength,Medium,1,1,Wrapper,Cuba,1,1,Country,Cuba,1,1,Brand,Punch,1,1,,,,,,,,,,,,,,,,,
5461,variable,,,Punch Coronations Tubos Cuban Cigars,-1,0,visible,,"<h3>Punch Coronations Tubos Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong> : 5 1/8 x 42</li>\n    <li><strong>Strength</strong> : Medium</li>\n</ul>\n\nPunch Coronations Tubos is a cigar made by Punch Cigars, a brand known for their rich, flavorful cigars. The Coronations size is a small, petit corona-style cigar with a length of 4 1/2 inches and a 42 ring gauge. It comes packaged in a metal tube, which helps to protect the cigar and maintain its freshness. This cigar is made with a blend of aged Dominican tobaccos for the filler and binder, wrapped in a reddish-brown Ecuadorian Sumatra wrapper leaf. It is known for its rich, complex flavors and medium-bodied strength. It is a popular choice among cigar enthusiasts for its balance and elegance.\n\n<h3>About Punch Cigars</h3>\n\nPunch is one of the very oldest Habano brands. Don Manuel López of Juan Valle &amp; Co founded it in the mid 19th Century with an eye to the booming British market where a humorous magazine of the same name was much in vogue.\nA contented Mr. Punch, the clown who personified the magazine, is still featured in every box, cigar in hand, and surrounded by 19th Century images of cigar making that remain virtually unchanged over a century and a half later.\nIn 1931 the Punch became associated with Hoyo de Monterrey and the two brands have been made at the same factory ever since. Today the factory is La Corona.\n\nPunch’s distinct medium flavour created with a blend of filler and binder tobaccos from Vuelta Abajo is available in a wide variety of sizes all of which are Tripa larga, Totalmente a Mano – long filler, totally hand made.\n\n<div id=""listado-marcas"">\n<div id=""lostabs""></div>\n<div id=""example_wrapper"" class=""dataTables_wrapper"" role=""grid"">\n<div id=""example_processing"" class=""dataTables_processing""></div>\n</div>\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuban, Medium, tubos",Restricted USA,"https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2587-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2583-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2583-wide-scaled-1.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/IMG_2575-scaled-1.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars",1,0,Binder,Cuban,1,1,Filler,Cuba,1,1,Length,5 3/4,1,1,Price Level,Premium ($16-$25),1,1,Ring Gauge,43,1,1,Ring Gauge Group,Medium (40+),1,1,Strength,Medium,1,1,Wrapper,Cuba,1,1,Country,Cuba,1,1,Brand,Punch,1,1,,,,,,,,,,,,,,,,,
