ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Attribute 7 name","Attribute 7 value(s)","Attribute 7 visible","Attribute 7 global","Attribute 8 name","Attribute 8 value(s)","Attribute 8 visible","Attribute 8 global","Attribute 9 name","Attribute 9 value(s)","Attribute 9 visible","Attribute 9 global","Attribute 10 name","Attribute 10 value(s)","Attribute 10 visible","Attribute 10 global","Attribute 11 name","Attribute 11 value(s)","Attribute 11 visible","Attribute 11 global","Attribute 12 name","Attribute 12 value(s)","Attribute 12 visible","Attribute 12 global","Attribute 13 name","Attribute 13 value(s)","Attribute 13 visible","Attribute 13 global","Attribute 14 name","Attribute 14 value(s)","Attribute 14 visible","Attribute 14 global","Attribute 15 name","Attribute 15 value(s)","Attribute 15 visible","Attribute 15 global","Attribute 1 default"
7315,variation,68207100106,,"Padron 1964 Hermoso Natural - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,35.28,,,,,,,CN1423034-1-1-1,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,variation,68207200106,,"Padron 1964 Hermoso Maduro - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,35.28,,,,,,,CN1423034-1-1-1-1,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,variation,62804200106,,"Montecristo Wide Edmundo - Single",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,50.09,,,,,,,cc001464B-1,,,,,,1,,Quantity,Single,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7656,variation,12100900106,,"Aladino Corojo Lancero - Single Cigar",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,10.31,17.19,,,,,,,CN1375008-1-1,,,,,,1,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7657,variation,12100800106,,"Aladino Maduro Lancero - Single Cigar",-1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,10.31,17.19,,,,,,,CN1375008-1-1-1,,,,,,1,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7859,variation,10903300106,,"AJ Fernandez Enclave Broadleaf Toro - Single Cigar",1,0,visible,,,,,taxable,parent,0,0,,0,0,,,,,0,,,20.38,,,,,,,CN0948009-1,,,,,,3,,Quantity,"Single Cigar",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,variable,,,"La Aroma De Cuba Mi Amor Robusto",-1,0,visible,"Every draw of La Aroma de Cuba Mi Amor enchants with relentless satisfaction.","<div class=""content"">\n<h3>La Aroma De Cuba Cigars Mi Amor Robusto</h3>\n<ul>\n    <li><strong>Size:</strong> 5 x 50</li>\n    <li><strong>Strength</strong>: Medium-to Full-bodied</li>\n</ul>\nLa Aroma de Cuba Mi Amor is the recipient of a magnificent 95-rating, as well as ""#2 Cigar of the Year"" honors.  Handcrafted in Nicaragua, Mi Amor exudes decadent notes of dark cocoa, crisp spice and rich espresso.  Mi Amor appoints beautiful Maduro wrappers grown in San Andrés to envelop a mosaic of medium- to full-bodied, aged Nicaraguan tobaccos.  All sizes feature a soft box-press with the exception of the 60 ring-gauge, Valentino.  Every draw of La Aroma de Cuba Mi Amor enchants with relentless satisfaction.\n<h3>About La Aroma De Cuba Cigars</h3>\n<span style=""font-weight: 400"">An original Cuban brand from the late 1800s, La Aroma de Cuba has been reborn in the house of legendary cigar-maker, Jose “Pepin” Garcia, in Estelí, Nicaragua.  In the wake of its revival, La Aroma de Cuba is now a burgeoning enterprise synonymous with quality and value.  Precision blending of the finest, aged Nicaraguan tobaccos provides a consistent medium-bodied profile.  Connecticut Broadleaf wrappers rouse rich hints of brown sugar and cool spice.  Phenomenal earth and cedar notes endorse the bold, smooth finale.</span>\n\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Medium-Full, nicaragua, Nicaraguan, Parejo, Robusto, San Andrés Maduro",,"https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Robusto-Single-Cigar-White-Background.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Robusto-Box-of-25-Cigars-Open-Blue.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Robusto-Box-of-25-Cigars-Closed.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Robusto-Single-Cigar-White-Background.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Robusto-Box-of-25-Cigars-Open.jpg",,,,,,,,,0,,Quantity,"Single Cigar, Pack of 5 Cigars, Box of 25 Cigars",1,0,Brand,"La Aroma de Cuba",1,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Nicaragua,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,5,1,1,"Ring Gauge",50,1,1,Strength,Medium-Full,1,1,Wrapper,"San Andrés Maduro",1,1,Binder,Nicaraguan,1,1,Filler,Nicaraguan,1,1,Score,91,1,1,"Score Range",90+,1,1,
8739,variable,,,"Brick House Maduro Toro",-1,0,visible,"Brick House Maduro Toro cigars were conceived by the JC Newman Company to bring a darker and zestier version of its enormously popular predecessor to an eager audience of medium to full bodied smokers.","<div class=""content"">\n<h3>Brick House Cigars Maduro Toro</h3>\n<ul>\n    <li><strong>Size:</strong> 6 x 52</li>\n    <li><strong>Strength:</strong> Medium</li>\n</ul>\nBrick House Maduro Toro cigars were conceived by the JC Newman Company to bring a darker and zestier version of its enormously popular predecessor to an eager audience of medium to full bodied smokers.\n<div class=""et_pb_row et_pb_row_2"">\n<div class=""et_pb_column et_pb_column_4_4 et_pb_column_4 et_pb_css_mix_blend_mode_passthrough et-last-child"">\n<div class=""et_pb_module et_pb_text et_pb_text_3 et_pb_text_align_left et_pb_bg_layout_light"">\n<div class=""et_pb_text_inner"">\n<h3>About Brick House Cigars</h3>\n</div>\n</div>\n</div>\n</div>\n<div class=""et_pb_row et_pb_row_3"">\n<div class=""et_pb_column et_pb_column_4_4 et_pb_column_5 et_pb_css_mix_blend_mode_passthrough et-last-child"">\n<div class=""et_pb_module et_pb_text et_pb_text_4 et_pb_text_align_left et_pb_bg_layout_light"">\n<div class=""et_pb_text_inner"">\n\nJ.C. Newman launched Brick House; a true Cuban puro cigar made with the finest Havana tobaccos. To honor his family and heritage, J.C. modeled the Brick House label after his childhood home – the only brick house in their small, Hungarian village. Locals and visitors would gather at the house nightly to eat, drink, smoke and enjoy each other’s company. But with the Great Depression came the end of the Brick House.\n\nOver 80 years later, grandsons Eric and Bobby Newman relaunched Brick House using the most exquisite Nicaraguan tobaccos.  Wrapped in a hearty Havana Subido™ leaf, every cigar features a rich blend of Nicaraguan tobaccos carefully hand-rolled by master artisans. Aged in the mountains of Nicaragua, every Brick House cigar is a melding of flawless construction, superb quality and master blend.\n<div class=""et_pb_column et_pb_column_4_4 et_pb_column_8 et_pb_css_mix_blend_mode_passthrough et-last-child"">\n<div class=""et_pb_module et_pb_text et_pb_text_6 et_pb_text_align_left et_pb_bg_layout_light"">\n<div class=""et_pb_text_inner"">\n\nAn overnight sensation, the Brick House brand has become one of the most talked about cigars on the internet and a best seller nationwide. Awards include the Best Bargain Cigar and a place in the Top 25 Cigars by Cigar Aficionado in addition to numerous blog and website awards.\n\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Brazilian Arapiraca, Brick House, Maduro, nicaragua, Nicaraguan, Parejo, toro",,"https://cigarsnstripes.com/wp-content/uploads/2025/05/Brick-House-Cigars-Toro-Maduro-Single-Cigar.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/Brick-House-Cigars-Toro-Maduro-Single-Cigar.png",,,,,,,,,0,,Quantity,"Single Cigar, Pack of 5 Cigars, Box of 25 Cigars",1,0,Brand,"Brick House",1,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Nicaragua,1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,6,1,1,"Ring Gauge",52,1,1,Wrapper,"Brazilian Arapiraca",1,1,Binder,Nicaraguan,1,1,Filler,Nicaraguan,1,1,Score,91,1,1,"Score Range",90+,1,1,,,,,
8740,variable,,,"La Aroma De Cuba Cigars Immensas",-1,0,visible,"Its rich and earthy finish is medium-bodied and reveals subtle, succulent distinctions in every shape.","<div class=""content"">\n<h3>La Aroma De Cuba Cigars Immensas</h3>\n<ul>\n    <li><strong>Size:</strong> 5 3/4 x 60</li>\n    <li><strong>Strength</strong>: Medium</li>\n</ul>\nThe original La Aroma de Cuba blend is drawn from a premium aged recipe of select Nicaraguan binder and filler tobaccos patiently assembled beneath a shimmering Connecticut Broadleaf wrapper. The ultra-popular blend has scored numerous top ratings in a variety of classic shapes. Its rich and earthy finish is medium-bodied and reveals subtle, succulent distinctions in every shape. Indulge in a classic profile lauded as the summit where taste and value converge.\n<h3>About La Aroma De Cuba Cigars</h3>\n<span style=""font-weight: 400"">An original Cuban brand from the late 1800s, La Aroma de Cuba has been reborn in the house of legendary cigar-maker, Jose “Pepin” Garcia, in Estelí, Nicaragua.  In the wake of its revival, La Aroma de Cuba is now a burgeoning enterprise synonymous with quality and value.  Precision blending of the finest, aged Nicaraguan tobaccos provides a consistent medium-bodied profile.  Connecticut Broadleaf wrappers rouse rich hints of brown sugar and cool spice.  Phenomenal earth and cedar notes endorse the bold, smooth finale.</span>\n\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Connecticut Broadleaf, Medium, nicaragua, Nicaraguan, Parejo, toro",,"https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-De-Cuba-Cigars-Immensas.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Robusto-Box-of-Cigars-Art-Promo.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Bundle of 25 Cigars",1,0,Country,Nicaragua,1,1,Size,Gordo,1,1,Length,"5 3/4",1,1,"Ring Gauge",60,1,1,Strength,Medium,1,1,Wrapper,"Connecticut Broadleaf",1,1,Binder,Nicaraguan,1,1,Filler,Nicaraguan,1,1,Brand,"La Aroma de Cuba",0,1,,,,,,,,,,,,,,,,,,,,,
8741,variable,,,"La Aroma de Cuba Mi Amor Magnifico",1,0,visible,"Handcrafted in Nicaragua, Mi Amor exudes decadent notes of dark cocoa, crisp spice and rich espresso.","<div class=""content"">\n<h3>La Aroma de Cuba Mi Amor Magnifico</h3>\n<ul>\n    <li><strong>Size:</strong> 6 x 52</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\nLa Aroma de Cuba Mi Amor is the recipient of a magnificent 95-rating, as well as “#2 Cigar of the Year” honors.  Handcrafted in Nicaragua, Mi Amor exudes decadent notes of dark cocoa, crisp spice and rich espresso.  Mi Amor appoints beautiful Maduro wrappers grown in San Andrés to envelop a mosaic of medium- to full-bodied, aged Nicaraguan tobaccos.  All sizes feature a soft box-press with the exception of the 60 ring-gauge, Valentino.  Every draw of La Aroma de Cuba Mi Amor enchants with relentless satisfaction.\n<h3>About La Aroma De Cuba Cigars</h3>\n<span style=""font-weight: 400"">An original Cuban brand from the late 1800s, La Aroma de Cuba has been reborn in the house of legendary cigar-maker, Jose “Pepin” Garcia, in Estelí, Nicaragua.  In the wake of its revival, La Aroma de Cuba is now a burgeoning enterprise synonymous with quality and value.  Precision blending of the finest, aged Nicaraguan tobaccos provides a consistent medium-bodied profile.  Connecticut Broadleaf wrappers rouse rich hints of brown sugar and cool spice.  Phenomenal earth and cedar notes endorse the bold, smooth finale.</span>\n\n<strong><em>Boxes of 25 cigars</em></strong>\n\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Non-Cuban Cigars","Medium-Full, nicaragua, Nicaraguan, San Andrés Maduro, toro",,"https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-de-Cuba-Cigars-Mi-Amor-Magnifico-.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-De-Cuba-Cigars-Mi-Amor-Magnifico-Closed-Box-of-Cigars.png, https://cigarsnstripes.com/wp-content/uploads/2025/05/La-Aroma-De-Cuba-Cigars-Mi-Amor-Magnifico-Open-Box-of-Cigars.png",,,,,,,,,0,,Quantity,"Single Cigar",1,0,Country,Nicaragua,1,1,Size,Toro,1,1,Length,6,1,1,"Ring Gauge",52,1,1,Strength,Medium-Full,1,1,Wrapper,"San Andrés Maduro",1,1,Binder,Nicaraguan,1,1,Filler,Nicaraguan,1,1,Brand,"La Aroma de Cuba",0,1,,,,,,,,,,,,,,,,,,,,,
8742,variable,,,"Romeo Y Julieta Petit Royales",0,0,visible,"Habanos premiered the Romeo y Julieta Petit Royales, also called a Capricho, at the 19th annual Festival del Habanos.","<h3>Romeo Y Julieta Petit Royales Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 3 3/4 x 47</li>\n    <li><strong>Strength</strong>: Medium</li>\n</ul>\n\nHabanos, S.A. presents the new Romeo y Julieta Petit Royales (47ring gauge x 95 mm length), a totally new vitola that is incorporated into the brand’s regular portfolio.\n\nThis launch incorporates a new vitola into the Romeo y Julieta portfolio with a heavy ring gauge and shorter length, a format that is increasingly appreciated by fans.\n\nWith a heavy ring gauge and short length, this is a <em>Habano</em> in line with the current trend in formats increasingly demanded by enthusiasts around the world. The new Petit Royales provide all the aroma, balance and complexity in nuances of <strong>Romeo y Julieta</strong>, the classic medium strength flavour <em>Habano</em>, in a short smoking time.\n\nRomeo y Julieta Petit Royales will be released in two presentations, a 25-unit box and a 3-tube case.\n\nAll Romeo y Julieta brand <em>Habanos</em> are made Totalmente a Mano con Tripa Larga – Totally Handmade with Long Filler – with selected leaves from Vuelta Abajo, the best tobacco-growing region in the world, in Pinar del Río, Cuba.\n\nRomeo y Julieta is a historic brand of <em>Habanos</em>, founded in 1875. Winston Churchill was one of the brand’s most devoted smokers. Since his visit to Havana in 1946, his name has been used on some bands and the brand’s best-known vitola was named after him: Churchills of Romeo y Julieta.\n\nHabanos premiered the Romeo y Julieta Petit Royales, also called a Capricho, at the 19th annual Festival del Habanos.\n\n<h3>About Romeo Y Julieta</h3>\n\nRomeo Y Julieta’s balanced and aromatic blend of selected filler and binder leaves from the Vuelta Abajo zone make it the classic medium bodied Habano. Made using the Tripa Larga, Totalmente a Mano – long filler, totally made by hand – technique.",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Cuban, Medium, Odd, Parejo, petit, Romeo Y Julieta, tubos","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/Romeo-Y-Julieta-Cigars-Petit-Royales-Tubos-Pack-of-3-e1645044391826.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Romeo-Y-Julieta-Cigars-Petit-Royales-Tubos-Pack-of-3-e1645044391826.jpg",,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 25 Cigars, Single Tubos Cigar, Sealed Pack of 3 Tubos, Box of 5 Sealed Packs of 3 Tubos Cigars (15 Cigars)",1,0,Brand,"Romeo Y Julieta",1,1,"Ring Gauge Group","Medium (40+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Odd,1,1,Length,"3 3/4",1,1,"Ring Gauge",47,1,1,Strength,Medium,1,1,Wrapper,Cuban,1,1,Binder,Cuban,1,1,Filler,Cuban,1,1,Score,87,1,1,"Score Range",85-89,1,1,"Box of 5 Sealed Packs of 3 Tubos Cigars (15 Cigars)"
8756,variable,,,"Partagas Maduro No.1",-1,0,visible,"The Partagás Maduro No. 1 also features a new and attractive product design, having a bofetón (the protective leaf of paper inside the box) and costero (the colored strip on the short sides of the box) in brown color, and a small band that accompanies the traditional ring of the brand, also in the same color, with the name of this new vitola.","<h3>Partagas Maduro No.1 Cuban Cigars</h3>\n\n<ul>\n    <li><strong>Size</strong>: 5 1/8 x 52</li>\n    <li><strong>Strength</strong>: Full</li>\n</ul>\n\nHabanos s.a. presents the new <strong>Partagás Maduro No. 1 (52 ring gauge x 130 mm. length)</strong>, a vitola that inaugurates within the brand a new Serie with dark shade maduro wrapper and which will be launched in a Semi Boîte Nature presentation of 25.\n\n<strong>Partagás Maduro No. 1</strong>, which will be supplied in the coming weeks to the outlets all over the world, offers the smoker all the flavour and intensity of Partagás, with a very special wrapper , selected from the best leaves harvested from the top levels of the “Shade Grown ” tobacco plant and which has developed, after an additional period of fermentation, a texture and intense color that are the ideal complements to the full flavour blend of <strong>Maduro No. 1</strong>.\n\nAll Habanos of the Partagás brand are made “ Totalmente a Mano con Tripa Larga ” (Totally handmade with Long Filler) with selected leaves from the Vuelta Abajo zone – the best tobacco zone of the world – in the region of Pinar del Río , Cuba.\n\nThe <strong>Partagás Maduro No. 1</strong> also features a new and attractive product design, having a bofetón (the protective leaf of paper inside the box) and costero (the colored strip on the short sides of the box) in brown color, and a small band that accompanies the traditional ring of the brand, also in the same color, with the name of this new vitola.\n\n<h3>About Partagas Cigars</h3>\n\n<span style=""font-weight: 400"">A Partagas is immediately recognized  by its deep, earthy flavour. The character of its blend springs from a selection of filler and binder tobaccos grown in the Vuelta Abajo zone, chosen for their unmistakable richness of flavour and aroma.  Made using the Tripa Larga, Totalmente a Mano – long filler, totally hand made- technique.</span>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars, Cigars > Cuban Cigars","Cuba, Cuban, Full, Maduro, Parejo, Partagas, Robusto","Restricted USA","https://cigarsnstripes.com/wp-content/uploads/2025/05/Partagas-Cuban-Cigars-Maduro-No.1-Open-Box-of-25-Cigars.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Partagas-Cuban-Cigars-Maduro-No.1-Closed-Box-of-25-Cigars.jpg, https://cigarsnstripes.com/wp-content/uploads/2025/05/Partagas-Cuban-Cigars-Maduro-No.1-Open-Box-of-25-Cigars.jpg",,,,,,,,,0,,Quantity,"Single Cigar, Pack of 5 Cigars, Box of 25 Cigars",1,0,Brand,Partagas,1,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Ultra Premium ($25+)",0,1,Country,Cuba,1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,"5 1/8",1,1,"Ring Gauge",52,1,1,Strength,Full,1,1,Wrapper,Cuban,1,1,Binder,Cuban,1,1,Filler,Cuban,1,1,Score,88,1,1,"Score Range",85-89,1,1,
8762,variable,,,"Casa Magna Colorado Gran Toro",1,1,visible,"A smooth full flavored smoke that offers the smoker rich coffee notes balanced by a cedary sweetness and a hint of raisins.","<div class=""content"">\n<h3>Casa Magna Cigars Colorado Gran Toro</h3>\n<ul>\n    <li><strong>Size:</strong> 6 x 58</li>\n    <li><strong>Strength</strong>: Medium-Full</li>\n</ul>\nA Nicaraguan Puro with a Cuban Seed, Shade grown Wrapper from Jalapa, Nicaragua.A smooth full flavored smoke that offers the smoker rich coffee notes balanced by a cedary sweetness and a hint of raisins.\n\n<strong><em>Bundles of 12 cigars</em></strong>\n\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Casa Magna, casa magna colorado, Cigar Madness, gran toro, Medium-Full, nicaragua, Nicaraguan, Nicaraguan (jalapa), Parejo, toro",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Casa-Magna-Colorado-Gran-Toro-1-1.png,,,,,,,,,0,,Quantity,"Single Cigar",1,0,Brand,"Casa Magna",1,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,Nicaragua,1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,6,1,1,"Ring Gauge",58,1,1,Strength,Medium-Full,1,1,Wrapper,"Nicaraguan (Jalapa)",1,1,Binder,Nicaragua,1,1,Filler,Nicaraguan,1,1,Score,89,1,1,"Score Range",85-89,1,1,
8782,variable,,,"Alec Bradley Prensado Lost Art Robusto",-1,0,visible,"The Honduran and Nicaraguan tobaccos come together to create leather, chocolate and spice, building to a long, lush finish","<h3>Alec Bradley Cigars Prensado Lost Art Robusto</h3>\n\n<ul>\n    <li><strong>Size: </strong>5 x 50</li>\n    <li><strong>Strength</strong>: Medium to Full Bodied</li>\n</ul>\n\n<div class=""cigar-description large-text"">\n\nNowadays, it seems production trumps artistry. In premium cigars, though, artisans still produce everything by hand- a process that hasn’t changed in hundreds of years. I get nostalgic about the days when a large majority of products were made with care, by hand. Prensado Lost Art pays homage to those times. Every Prensado Lost Art is traditionally rolled “entubado”- with each filler leaf rolled for perfect air flow. The cigars are semi-pressed and finished with a traditional triple cap.\n\n</div>\n\n<div class=""cigar-description large-text"">\n<div class=""cigar-description large-text"">\n\nPrensado means a lot to me and the Alec Bradley story. Rolled at Raices Cubanas (‘Cuban Roots’) factory, the Prensado was first created to pay homage to the Cuban traditions of cigar making rolling the filler ‘entuba-do,’ triple capping the head and box pressing the finished cigar. Blended with proprietary estate grown corojo from the Trojes region of Honduras, Prensado would eventually be named Cigar Aficionado “Cigar of the Year,” propelling Alec Bradley’s trajectory into cigar culture much quicker than I anticipated. – Alan Rubin\n\nThe Alec Bradley Prensado , made at the superb Raices Cubanas factory in Danlí, Honduras, is as gorgeous a cigar as you’ll ever see, with a picture-perfect head and a stunning wrapper. But it is the flavor that makes it a classic smoke. The Honduran and Nicaraguan tobaccos come together to create leather, chocolate and spice, building to a long, lush finish\n\n</div>\n</div>\n\n&nbsp;",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Alec Bradley, Dominican Republic, Honduras, Lost Art, Medium-Full, nicaragua, Parejo, Prensado, Robusto",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Prensado-Lost-Art-Gran-Toro.jpg,,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 20 Cigars",1,0,Brand,"Alec Bradley",0,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,"Dominican Republic",1,1,Shape,Parejo,1,1,Size,Robusto,1,1,Length,5,1,1,"Ring Gauge",50,1,1,Strength,Medium-Full,1,1,Wrapper,Honduras,1,1,Binder,Nicaragua,1,1,Filler,Honduras|Nicaragua,1,1,Score,88,1,1,"Score Range",85-89,1,1,
8783,variable,,,"Alec Bradley Prensado Lost Art Gran Toro",-1,0,visible,"The Honduran and Nicaraguan tobaccos come together to create leather, chocolate and spice, building to a long, lush finish","<h3>Alec Bradley Cigars Prensado Lost Art Gran Toro</h3>\n\n<ul>\n    <li><strong>Size: </strong>6 1/4 x 52</li>\n    <li><strong>Strength</strong>: Medium to Full Bodied</li>\n</ul>\n\n<div class=""cigar-description large-text"">\n\nNowadays, it seems production trumps artistry. In premium cigars, though, artisans still produce everything by hand- a process that hasn’t changed in hundreds of years. I get nostalgic about the days when a large majority of products were made with care, by hand. Prensado Lost Art pays homage to those times. Every Prensado Lost Art is traditionally rolled “entubado”- with each filler leaf rolled for perfect air flow. The cigars are semi-pressed and finished with a traditional triple cap.\n\n</div>\n\n<div class=""cigar-description large-text"">\n<div class=""cigar-description large-text"">\n\nPrensado means a lot to me and the Alec Bradley story. Rolled at Raices Cubanas (‘Cuban Roots’) factory, the Prensado was first created to pay homage to the Cuban traditions of cigar making rolling the filler ‘entuba-do,’ triple capping the head and box pressing the finished cigar. Blended with proprietary estate grown corojo from the Trojes region of Honduras, Prensado would eventually be named Cigar Aficionado “Cigar of the Year,” propelling Alec Bradley’s trajectory into cigar culture much quicker than I anticipated. – Alan Rubin\n\nThe Alec Bradley Prensado , made at the superb Raices Cubanas factory in Danlí, Honduras, is as gorgeous a cigar as you’ll ever see, with a picture-perfect head and a stunning wrapper. But it is the flavor that makes it a classic smoke. The Honduran and Nicaraguan tobaccos come together to create leather, chocolate and spice, building to a long, lush finish\n\n</div>\n</div>",,,taxable,,0,,,0,0,,,,,1,,,,"Cigars > Non-Cuban Cigars","Alec Bradley, Dominican Republic, Honduras, Lost Art, Medium-Full, nicaragua, Parejo, Prensado, toro",,https://cigarsnstripes.com/wp-content/uploads/2025/05/Alec-Bradley-Prensado-Lost-Art-Gran-Toro.jpg,,,,,,,,,0,,Quantity,"Single Cigar, 5 Cigars, Box of 20 Cigars",1,0,Brand,"Alec Bradley",0,1,"Ring Gauge Group","Large (50+)",0,1,"Price Level","Quality ($10-$15)",0,1,Country,"Dominican Republic",1,1,Shape,Parejo,1,1,Size,Toro,1,1,Length,"6 1/4",1,1,"Ring Gauge",52,1,1,Strength,Medium-Full,1,1,Wrapper,Honduras,1,1,Binder,Nicaragua,1,1,Filler,Honduras|Nicaragua,1,1,Score,90,1,1,"Score Range",90+,1,1,
